OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
6f83d0f810b00b024449e7447a21144b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
6f8ddfbf71698609c902df7399c339b2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri
6f92bd279e363f2b693e45fe32e619e9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
6f98f9f50d9929d1672f559e8448a9f7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
6fab5ce43b68f83a9ab227274327f654,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,NA
6fabcc126f6a252741fb6d1e2dea718e,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
6faf6362f663120de1340e0da8ebd21a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,NA
6faf8337bbff01e5716a212a633e2ff6,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
6fb5f823adbd24c38839524802549c1b,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,NA
6fbee5207814a7e4010503c0698a5fa4,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
6fc9fe479b1a552cfc6b3dfadb43d57c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri
6fcbc002a80d781055e36607ad327a5c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
6fcf9d1923cd690b971d2f298730f307,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,NA
6fd1e502c050e7bdbb88644569cd3a90,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
6fd5b74f095768d07857e583ac9af1aa,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,luteciae
70001c5a9e03d8fe22124defaae49206,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Balneimonas,NA
700121f88cc906e03508498a5d70a5b1,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,metschnikovii
7005b6913c14fbe458ca72a7dd5d5eee,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
7008c1698d1b421faf9bd7f702d1c698,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,NA
700c706bff85e328f3b78218dfff5782,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,NA
70102a136a6f061b625ff110f941287d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
7010ae159089326dde9a82765a4d790b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
7010cf83253c82658842d69b86e8a6dd,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
70152aa1402b4be36d11527a824d0bfb,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
70165d95bc6fc548296f42d05ea5c833,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
702080271f1d06d806815aece3cedd21,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
7022d6ec1c4470e57c6e9d8d170c3da2,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
702c309f098104caa0b99e82fce0a261,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,NA,NA,NA
702fb273eff83aab3eaaea3686df3b41,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
703c1a85806c0547228006786cf054a8,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
703c4058d7782619558832e249b2ce6d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,NA
703e2ffcc2fc11ec7fc5a19a728dee5b,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,p-75-a5,NA
7041e9586e0db50ade134994767d065d,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
70434b029fe0ab0166ebf27c76d6596f,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,NA,NA
704a46597c6a8c205cb5a76af895ce23,Bacteria,Firmicutes,Bacilli,Turicibacterales,Turicibacteraceae,Turicibacter,NA
704bbb5a2f631394bdf9bd5d05605a0f,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,NA
704e12a1244d60d4ef5f81b017e170a0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,NA
704e1d9c8aa61d9e3c8155791f0c1209,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Conchiformibius,NA
7084090dbf51ed35a465325d8757fbc3,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,NA
708433f8859c835ecdd2fa7cc97ef59c,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,NA
70847ea5a6cd11626fb503e607ca1f9b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
708cd537974d802aaf8edf5db9634235,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
70934cff8b64123ecd6d1bac06b97f39,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
709c4cfc95352570fbc79b7d5ef25dfa,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
70a4091b9535ec3150b0bed9a14755c3,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
70a59415031b1e9fa889800e94dfb799,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA
70a8002af0e7958cce62ba81dd7ee7dc,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
70adbf4f77d61644a93782b7fa5dd99c,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,NA,NA,NA
70afa4a82246be4bda3526b91b9c8786,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
70b46b16a17c8d654553f4ba58bc2754,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,NA
70b4710e8610180410b0319e95336c06,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,[Eubacterium],biforme
70bb60b7f068320677acfa3265342bfc,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,NA,NA
70bbabadc1e4cab6fbcba4976ce0f13c,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,NA
70c13ca86adb0643328c612755bfb835,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
70d1a5af1921432356596a198808509e,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
70d50b16a3329738738331a0525cec4a,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,spiroforme
70da6c44e98cd3a8299f50be62c7d36d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
70dd760e0edc13074371509c34d3b55c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,plebeius
70e279d95eb998e10f32290c256e9378,Bacteria,Firmicutes,Clostridia,Clostridiales,[Mogibacteriaceae],NA,NA
70e8e74fe9973248c725dc260e8d9a92,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,NA
70e9412982481c7ba3bcd6543f02f1f8,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
70f1ebdddf33f552614c1d042cf0cafc,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,NA
70f83b26828b31b8e1a4e88e51c89e39,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,Gordonia,NA
70fd8a0d14c704468048bb3f94ac142a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
7100a0ffc0697a613ad9c28226715f9b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
71058fe535ace4db944b64db6d259abf,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
7111271fc8900c978b8e768438735dd2,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,barengoltzii
711336227bb451c78c73bd83960dd0b5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
711bab90f19dd719e4cd90c7ba99bb6e,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,NA,NA
712d60040d69547e23aec1a564816eac,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
713b7fe4b1b9a30cbdd916961f249f03,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
7142783fdf3c5652e60e921bf955a915,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,distasonis
714c12645ab393465fce3c377236a854,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
714cdad2ea8f9728ebe3213cca27deea,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,melaninogenica
714e851a9079e8abac6864e41db34c81,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Parvimonas,NA
7152f012451b8dba191385551b9b8a59,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,colinum
715d80fcc09ce64ac402b85b8dddd46e,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herminiimonas,NA
7168abdeb438a5b723dd145ff13c3164,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,NA
716dc290ce66adb066fe2c84015d29b3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,delbrueckii
7170f997c3da5616567cbe831af44399,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,[Clostridium],sordellii
717c1a6e5a472d43c379816e4ec5b706,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
71918aaac2b891268f51fb43517ecf70,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
7192f2670277c3f5c6de014d3a4f2386,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
71933e0165136526648191a28cfd4684,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,NA
71943b8ceba422ea60e90655ab96b7ec,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,NA
719a1399ee58dd4ebabf9cbd0f66355a,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,NA
719b64f5bfc7019b298f3caa2e41edba,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
719c2722c994aa53e66f552126b96f9c,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,NA,NA,NA
71a0fe919f8ffa7062b77faaae69ffeb,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
71a2f84472855a9f98d5bc9a1ab08175,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,SMB53,NA
71a577b903072c619f37c97c15a63d7c,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,NA
71a765216857c9bcd59d1f7ecdb8c275,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
71a9a9de9ca5f54de195286c2bc61a3a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
71ab80564ddc818ee712eab7824ed2dc,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii
71ae467cb950dc41fe6fd87e3725c374,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
71ae771ae4d55412910f69a7d323a591,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,NA
71b0350ac1fd80ffb357d1d9e5c19db3,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Proteus,NA
71b041d77991f68110f2418087d7eef2,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,NA,NA
71b0496c15f6d56540d39ac8132b364d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
71b0fa1aaa8274e0de449f0fc3522a0a,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,NA,NA
71b44b091211e4ed84da7ffff9ced313,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,NA,NA
71b6603c963089f76a0bd6b7f8364d94,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,NA
71bc6d29f17db9f17155748b0d19e350,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta
71bd01c28876e6eeb1647c69bf5eb124,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
71beac792a296fcb990b0101686eb2fa,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
71bf838553374625ab6cd53330f2a7ea,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
71c0036ea0657cb06b0693750086fb9a,Bacteria,NA,NA,NA,NA,NA,NA
71c4012797b047a7314ab1de8ec7b6b5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
71ceb06c23767552187160684ad1dccd,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,NA,NA
71cfde77e555a9f10bb068cf9c3b40b8,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
71d3f61a34a17950c9bc450f6849252e,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,johnsonii
71da19f61decc2609222ddc11aca6ad5,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,NA,NA,NA
71de0f5905a29012a1b9cfa2458744c9,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
71e4df8091d67cf3d053395e2ab9988c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,plebeius
71e4ec8abf1b218aa993714ddd5361fe,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax,NA
71ee7d1b6fd8cd23dba83eaa86eaf94c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri
71eeaf5e218899832ac369c6dcbe9c36,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
71f89300416f79908e5d806bb416e097,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,NA
71f8f8f48c370a3f7db8ba5c8d229c23,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
71ff50408c8270afba4490cdc3e8b318,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,NA
7202b6d86db854cd202b551e1dc59f1f,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
7203d1536239c877a8412845e771b102,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
7208902bebd703d14ccec9659d9ff600,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Microbispora,rosea
72096b3c2e08aa31cea36da154c7d49b,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,NA,NA
720970c9d78cd788326d96dfce1fa72e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis
720c86d2ad7a391509730a112000f337,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,NA
7218b8cd13106d39e81f602bbf3c4778,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
7218c03b77ffe7ebd870718352e3f901,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
72228a26b2c96d923284a6d0005e0416,Bacteria,NA,NA,NA,NA,NA,NA
7223fadfabce228af41a9c6fcf6c6967,Bacteria,Firmicutes,Bacilli,Turicibacterales,Turicibacteraceae,Turicibacter,NA
72270573d68dd119e4d21ce616173c63,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,plebeius
722b3f21c3a874f4e8f5b4bdcee6e6b6,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,NA,NA
72305e40c17295fc0a39f30c31349b3e,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,NA,NA,NA
723291fe61e132368f44fbcbb664818b,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,NA
7232e959f487cff5caf8e9506bb03227,Bacteria,Firmicutes,Clostridia,Clostridiales,[Mogibacteriaceae],NA,NA
724180bb8105d55aa3fc49dd672f9e79,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA
72426de4c050683021f587eb68bd596c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
724adad60dab1a65dc667c9ab456dfff,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,NA,NA
724c8e6cba20316f7022bcb6ef8534d8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
724fe4fc262e8bd86cb3d94d5ff934c6,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
725230b23c3d071078b5585ee8275508,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,NA
725388a287d0ec2eaca3dc321dbcf047,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
7255bb8720172220cd456dea0044040a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
725b6a29776b5535aca917a530ff4ad2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,aerilata
7279151c576f9f70d8ab2fa579e649a9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],NA,NA
727e772f9dce2a0300b3ea0ea861e35b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
7283e3fe4d49b702e6335cd89f098782,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,geniculata
728aecbb93778d49fa225347571f9b28,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,spiroforme
72958e2d36a01e8e4ec127add5480ff9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
72959066946681f994ad8e47d55f21a2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
729731982212bbcc989b06e0a722b17e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,NA
72aa47011ae3a168daed187fd8e34328,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri
72ac94fa07deff69d32a1f5acf574acf,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
72ae298e4330826723d3b6bccabe67b6,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,NA
72ae7355d2ea04fe78bbcc6126336098,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
72b3b7a0285f7cd36da577b6308747f3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,NA,NA
72b5e35d60295dc888b4e12990e45b34,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
72b6020671babfc13eacdbeaf83a6090,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
72bf80736118c4e1716784edcd9796d3,Bacteria,NA,NA,NA,NA,NA,NA
72c10f97f67fb5362685bc0ef3b73e33,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
72c1a418c1c55e5942731648b16ff627,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
72c928a212515c21d1e7a4d7cf2589d9,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,NA
72d355eba8e7b03b4cd84e3a7386bf3e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
72d7656a282d44e3103f978546ebdb53,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Proteus,NA
72f1aae2195cbe0bfd43dabdc95d347a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
72f983e20220876aedab8aaadc3dcbdf,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,NA
72fba5f39e124748c30ba73c8573d21a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,colinum
7305e4cdc630c73e73a9f068b5dd367c,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
73071512a0725315e8839b74842cd5b9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,plebeius
730af2ec9957596623e3b01929f37187,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,NA
7318593a7cd97be7fb95ec8ccc70b93d,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
732205d480c18a9864d17907a63f1488,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
7324f7214d5b7726a8963cf551b38be3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,NA,NA
7326834e8d812ee690d566384b3c5bf7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
7328e5360fabcabba94115f28bad00fc,Bacteria,Proteobacteria,Betaproteobacteria,Procabacteriales,Procabacteriaceae,NA,NA
733a936ce86daba81130def59606df1d,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA
733cbd1a90a0e67abeab823b4f010966,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
733d561af01495d908b8420c4b265fb1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
7343e0eab27e628ba721bc00aa4b3ab8,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
7345ff47d36c6e9bcb5ea2f8286f0909,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,lwoffii
734710d1815a4f5c5eed3c155772c31c,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,NA,NA
734f1b25be6cd9424e11d7a14134b754,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA
7352e6da96f35798e01a0215e5597e37,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,luteciae
73545fde8ad0331749acb0a66760212b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri
735d9a9cb9dd45d1c31485a45b698f6e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,plebeius
735e41049844ebf3ff17493baae8de85,Bacteria,NA,NA,NA,NA,NA,NA
735e8f5e569a38a50a60f623ce35d8ce,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Helcococcus,NA
73631177dea62f73a666286c15133b24,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
7363af1ecc69e8cb7f0d4e41fe5efd5f,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,luteciae
7364f5240a5d3865a8ed26d08d13c09e,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA
73698823de07cadaaa745f4ad4f6e503,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,NA,NA
7378bd7c531b463397fd406118dcbd9a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
7384b7bb8772c0aa79d4cc44fa268c88,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,NA
738668f36a8fe117a24cbf4bf82cf262,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri
738cbb12098d74a6c38f6e470f15305b,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,NA
73954f27cc4712661c24055279354f01,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7,NA,NA
739bc069226cb0d327d2062d18565a83,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,geniculata
73a14f68603b380f9963b6f488af88f1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],torques
73a2a5154649a921eaa0cec7bc51a936,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,NA,NA
73b30512cadf3995a58e9228e45fe244,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
73b88d8908eda04d5cf25959c4b8dc87,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
